时间,计划名称,计划ID,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-05-24,三文鱼,194400456,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,7日虾仁笔记_复制,195192732,1.04,23,34.78%,0.0%,8,0.0,0.13,45.22,1.04,23,8,34.78%,0.13,45.22,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,5,0.57,34.78%,62.5%,55.15%,0.0%,0,0.0,0.0
2026-05-24,521虾仁测试,196982127,1.23,27,18.52%,0.0%,5,0.0,0.25,45.56,1.23,27,5,18.52%,0.25,45.56,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0.96,37.04%,60.0%,78.05%,0.0%,0,0.0,0.0
2026-05-24,521虾仁测试_复制,196982135,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,521三文鱼搜索,196988252,2.71,49,18.37%,0.0%,9,0.0,0.3,55.31,2.71,49,9,18.37%,0.3,55.31,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,2,0.38,26.53%,22.22%,14.0%,0.0%,0,0.0,0.0
2026-05-25,三文鱼搜索关键词,184817496,0.00,14,0.0%,0.0%,0,0.0,0.0,0.0,0.0,14,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,28.57%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-25,虾仁搜索,185525682,7.83,205,15.61%,0.0%,32,0.0,0.24,38.2,7.83,204,32,15.69%,0.24,38.38,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50,16,4.15,24.39%,50.0%,53.03%,0.0%,0,0.0,0.0
2026-05-25,三文鱼搜索关键词_复制,186136724,0.69,48,14.58%,0.0%,7,0.0,0.1,14.38,0.69,48,7,14.58%,0.1,14.38,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,3,0.3,22.92%,42.86%,43.48%,0.0%,0,0.0,0.0
2026-05-25,三文鱼爆款购买潜在需求,186737237,15.21,311,16.08%,0.0%,50,0.0,0.3,48.91,15.21,309,50,16.18%,0.3,49.22,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100,22,7.51,32.15%,44.0%,49.35%,0.0%,0,0.0,0.0
2026-05-25,三文鱼,194400456,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-25,7日虾仁笔记_复制,195192732,0.90,36,16.67%,0.0%,6,0.0,0.15,25.0,0.9,36,6,16.67%,0.15,25.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,1,0.16,27.78%,16.67%,17.78%,0.0%,0,0.0,0.0
2026-05-25,521虾仁测试,196982127,0.07,17,5.88%,0.0%,1,0.0,0.07,4.12,0.07,17,1,5.88%,0.07,4.12,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,11.76%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-25,521三文鱼搜索,196988252,0.53,37,13.51%,0.0%,5,0.0,0.11,14.32,0.53,36,5,13.89%,0.11,14.72,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,3,0.22,24.32%,60.0%,41.51%,0.0%,0,0.0,0.0
2026-05-26,三文鱼搜索关键词,184817496,0.62,20,10.0%,0.0%,2,0.0,0.31,31.0,0.62,20,2,10.0%,0.31,31.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,1,0.22,40.0%,50.0%,35.48%,0.0%,0,0.0,0.0
2026-05-26,虾仁搜索,185525682,10.43,124,12.1%,0.0%,15,69.0,0.7,84.11,10.43,121,15,12.4%,0.7,86.2,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,10.43,69.0,6.62,1,10.43,69.0,6.62,1,10.43,69.0,6.62,27,7,9.58,21.77%,46.67%,91.81%,6.67%,1,69.0,6.62
2026-05-26,三文鱼搜索关键词_复制,186136724,0.77,32,12.5%,0.0%,4,0.0,0.19,24.06,0.77,32,4,12.5%,0.19,24.06,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,12.5%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-26,三文鱼爆款购买潜在需求,186737237,9.31,280,17.86%,0.0%,50,0.0,0.19,33.25,9.31,279,50,17.92%,0.19,33.37,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,57,9,2.49,20.36%,18.0%,26.74%,0.0%,0,0.0,0.0
2026-05-26,三文鱼,194400456,1.00,4,25.0%,0.0%,1,0.0,1.0,250.0,1.0,4,1,25.0%,1.0,250.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-26,7日虾仁笔记_复制,195192732,0.79,28,10.71%,0.0%,3,0.0,0.26,28.21,0.79,28,3,10.71%,0.26,28.21,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,1,0.03,28.57%,33.33%,3.8%,0.0%,0,0.0,0.0
2026-05-26,521虾仁测试,196982127,0.33,10,30.0%,0.0%,3,0.0,0.11,33.0,0.33,10,3,30.0%,0.11,33.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.17,30.0%,33.33%,51.52%,0.0%,0,0.0,0.0
2026-05-26,521三文鱼搜索,196988252,1.31,25,20.0%,0.0%,5,0.0,0.26,52.4,1.31,25,5,20.0%,0.26,52.4,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,2,0.74,20.0%,40.0%,56.79%,0.0%,0,0.0,0.0
2026-05-26,减脂餐词汇搜索_复制,198319589,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-26,三文鱼搜索关键词_20260526_170915,198328826,1.11,26,15.38%,0.0%,4,0.0,0.28,42.69,1.11,26,4,15.38%,0.28,42.69,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,2,1.01,38.46%,50.0%,91.02%,0.0%,0,0.0,0.0
2026-05-27,三文鱼搜索关键词,184817496,0.64,13,30.77%,0.0%,4,0.0,0.16,49.23,0.64,13,4,30.77%,0.16,49.23,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,2,0.1,46.15%,50.0%,15.63%,0.0%,0,0.0,0.0
2026-05-27,虾仁搜索,185525682,19.14,92,19.57%,0.0%,18,197.0,1.06,208.04,19.14,92,18,19.57%,1.06,208.04,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,2,9.57,197.0,10.29,2,9.57,197.0,10.29,2,9.57,197.0,10.29,24,11,18.26,26.09%,61.11%,95.4%,11.11%,2,197.0,10.29
2026-05-27,三文鱼搜索关键词_复制,186136724,0.22,9,11.11%,0.0%,1,0.0,0.22,24.44,0.22,9,1,11.11%,0.22,24.44,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.22,22.22%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-27,三文鱼爆款购买潜在需求,186737237,10.53,279,17.92%,0.0%,50,68.0,0.21,37.74,10.53,276,50,18.12%,0.21,38.15,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,10.53,68.0,6.46,1,10.53,68.0,6.46,1,10.53,68.0,6.46,74,18,4.45,26.52%,36.0%,42.23%,2.0%,1,68.0,6.46
2026-05-27,三文鱼,194400456,0.01,3,33.33%,0.0%,1,0.0,0.01,3.33,0.01,3,1,33.33%,0.01,3.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-27,7日虾仁笔记_复制,195192732,0.65,25,20.0%,0.0%,5,0.0,0.13,26.0,0.65,24,5,20.83%,0.13,27.08,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,4,0.39,40.0%,80.0%,60.0%,0.0%,0,0.0,0.0
2026-05-27,521虾仁测试,196982127,0.44,17,17.65%,0.0%,3,0.0,0.15,25.88,0.44,17,3,17.65%,0.15,25.88,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,17.65%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-27,521三文鱼搜索,196988252,0.40,15,13.33%,0.0%,2,0.0,0.2,26.67,0.4,15,2,13.33%,0.2,26.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.39,20.0%,50.0%,97.5%,0.0%,0,0.0,0.0
2026-05-27,减脂餐词汇搜索_复制,198319589,0.68,12,33.33%,0.0%,4,0.0,0.17,56.67,0.68,12,4,33.33%,0.17,56.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-27,三文鱼搜索关键词_20260526_170915,198328826,0.90,17,17.65%,0.0%,3,0.0,0.3,52.94,0.9,17,3,17.65%,0.3,52.94,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,2,0.08,35.29%,66.67%,8.73%,0.0%,0,0.0,0.0
2026-05-27,虾仁互动,198682486,2.40,13,7.69%,0.0%,1,0.0,2.4,184.62,2.4,13,1,7.69%,2.4,184.62,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,1,2.4,46.15%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-28,三文鱼搜索关键词,184817496,0.41,17,23.53%,0.0%,4,0.0,0.1,24.12,0.41,17,4,23.53%,0.1,24.12,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,3,0.36,29.41%,75.0%,87.8%,0.0%,0,0.0,0.0
2026-05-28,虾仁搜索,185525682,1.15,71,9.86%,0.0%,7,0.0,0.16,16.2,1.15,71,7,9.86%,0.16,16.2,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20,2,0.36,28.17%,28.57%,31.3%,0.0%,0,0.0,0.0
2026-05-28,三文鱼搜索关键词_复制,186136724,0.05,5,20.0%,0.0%,1,0.0,0.05,10.0,0.05,5,1,20.0%,0.05,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,20.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-28,三文鱼爆款购买潜在需求,186737237,5.25,216,12.96%,0.0%,28,0.0,0.19,24.31,5.25,212,28,13.21%,0.19,24.76,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,54,8,2.66,25.0%,28.57%,50.73%,0.0%,0,0.0,0.0
2026-05-28,三文鱼,194400456,0.00,7,0.0%,0.0%,0,0.0,0.0,0.0,0.0,7,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-28,7日虾仁笔记_复制,195192732,0.24,14,14.29%,0.0%,2,0.0,0.12,17.14,0.24,13,2,15.38%,0.12,18.46,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,14.29%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-28,521虾仁测试,196982127,0.00,7,0.0%,0.0%,0,0.0,0.0,0.0,0.0,7,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,14.29%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-28,521虾仁测试_复制,196982135,0.69,1,100.0%,0.0%,1,0.0,0.69,690.0,0.69,1,1,100.0%,0.69,690.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
